Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1989 ,401299 ,CATTLE HEIFERS ,27 ,Inyo ,  ,  ,  ,  ,  ,1364409
1989 ,401299 ,CATTLE HEIFERS ,35 ,Lassen ,  ,  ,  ,  ,  ,2074000
1989 ,401299 ,CATTLE HEIFERS ,49 ,Modoc ,  ,  ,  ,  ,  ,3932100
1989 ,401299 ,CATTLE HEIFERS ,51 ,Mono ,  ,  ,  ,  ,  ,1412757
1989 ,401299 ,CATTLE HEIFERS , 999, State Totals,0 ,  ,0 ,  ,    ,8783266
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,19 ,Fresno ,  ,  ,  ,  ,  ,64418000
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,57 ,Nevada ,  ,  ,  ,  ,  ,1236800
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,65 ,Riverside ,  ,  ,  ,  ,  ,4280900
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,69 ,San Benito ,  ,  ,  ,  ,  ,1994000
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,89 ,Shasta ,  ,  ,  ,  ,  ,1522000
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,99 ,Stanislaus ,  ,  ,  ,  ,  ,28175000
1989 ,404699 ,CATTLE HEIFERS FED STEERS ,103 ,Tehama ,  ,  ,  ,  ,  ,2368000
1989 ,404699 ,CATTLE HEIFERS FED STEERS , 999, State Totals,0 ,  ,0 ,  ,    ,103994700
1989 ,403599 ,CATTLE MILK COWS CULL ,19 ,Fresno ,  ,  ,  ,  ,  ,10332000
1989 ,403599 ,CATTLE MILK COWS CULL ,53 ,Monterey ,  ,  ,  ,  ,  ,413000
1989 ,403599 ,CATTLE MILK COWS CULL ,99 ,Stanislaus ,  ,  ,  ,  ,  ,23613000
1989 ,403599 ,CATTLE MILK COWS CULL , 999, State Totals,0 ,  ,0 ,  ,    ,34358000
1989 ,401599 ,CATTLE STEERS ,23 ,Humboldt ,  ,  ,  ,  ,  ,2142000
1989 ,401599 ,CATTLE STEERS ,27 ,Inyo ,  ,  ,  ,  ,  ,2009175
1989 ,401599 ,CATTLE STEERS ,35 ,Lassen ,  ,  ,  ,  ,  ,3586000
1989 ,401599 ,CATTLE STEERS ,49 ,Modoc ,  ,  ,  ,  ,  ,8082500
1989 ,401599 ,CATTLE STEERS ,51 ,Mono ,  ,  ,  ,  ,  ,2080375
1989 ,401599 ,CATTLE STEERS ,105 ,Trinity ,  ,  ,  ,  ,  ,173250
1989 ,401599 ,CATTLE STEERS , 999, State Totals,0 ,  ,0 ,  ,    ,18073300
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,19 ,Fresno ,  ,  ,  ,  ,  ,23321000
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,27 ,Inyo ,  ,  ,  ,  ,  ,717500
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,33 ,Lake ,  ,  ,  ,  ,  ,714290
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,51 ,Mono ,  ,  ,  ,  ,  ,1061900
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,53 ,Monterey ,  ,  ,  ,  ,  ,16640000
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,69 ,San Benito ,  ,  ,  ,  ,  ,2468000
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,89 ,Shasta ,  ,  ,  ,  ,  ,10206000
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,93 ,Siskiyou ,  ,  ,  ,  ,  ,19682000
1989 ,404599 ,CATTLE STOCKERS FEEDERS ,103 ,Tehama ,  ,  ,  ,  ,  ,5965000
1989 ,404599 ,CATTLE STOCKERS FEEDERS , 999, State Totals,0 ,  ,0 ,  ,    ,80775690
1989 ,314199 ,CAULIFLOWER FRESH MARKET ,25 ,Imperial ,8761 ,4.32 ,37848 ,627 ,TONS ,23715000
1989 ,314199 ,CAULIFLOWER FRESH MARKET ,53 ,Monterey ,14911 ,7.48 ,111550 ,455 ,TONS ,50789000
1989 ,314199 ,CAULIFLOWER FRESH MARKET ,83 ,Santa Barbara ,7378 ,7.80 ,57539 ,462 ,TONS ,26560083
1989 ,314199 ,CAULIFLOWER FRESH MARKET ,991 ,Sum of Others ,9 ,  ,  ,  ,  ,31013
1989 ,314199 ,CAULIFLOWER FRESH MARKET , 999, State Totals,31059 ,6.66 ,206937 ,488 ,    ,101095096
1989 ,314299 ,CAULIFLOWER PROCESSING ,53 ,Monterey ,6480 ,4.29 ,27800 ,490 ,TONS ,13622000
1989 ,314299 ,CAULIFLOWER PROCESSING ,83 ,Santa Barbara ,1344 ,4.11 ,5524 ,509 ,TONS ,2811826
1989 ,314299 ,CAULIFLOWER PROCESSING ,991 ,Sum of Others ,340 ,  ,  ,  ,  ,264200
1989 ,314299 ,CAULIFLOWER PROCESSING , 999, State Totals,8164 ,4.26 ,33324 ,493 ,    ,16698026
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,59 ,Orange ,569 ,8.90 ,5064 ,651 ,TONS ,3295500
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,65 ,Riverside ,903 ,4.06 ,3666 ,447 ,TONS ,1638400
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,69 ,San Benito ,252 ,11.70 ,2948 ,299 ,TONS ,882000
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,73 ,San Diego ,650 ,6.50 ,4225 ,352 ,TONS ,1487200
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,77 ,San Joaquin ,1210 ,4.69 ,5670 ,426 ,TONS ,2417000
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,79 ,San Luis Obispo ,1923 ,7.31 ,14062 ,388 ,TONS ,5456000
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,87 ,Santa Cruz ,568 ,6.21 ,3527 ,538 ,TONS ,1896000
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,99 ,Stanislaus ,1173 ,4.02 ,4720 ,432 ,TONS ,2039000
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,111 ,Ventura ,1494 ,5.11 ,7638 ,567 ,TONS ,4327000
1989 ,314999 ,CAULIFLOWER UNSPECIFIED ,991 ,Sum of Others ,1200 ,  ,  ,  ,  ,1836669
1989 ,314999 ,CAULIFLOWER UNSPECIFIED , 999, State Totals,9942 ,5.89 ,51520 ,455 ,    ,25274769
1989 ,316999 ,CELERY UNSPECIFIED ,53 ,Monterey ,5085 ,33.14 ,168520 ,204 ,TONS ,34456000
1989 ,316999 ,CELERY UNSPECIFIED ,59 ,Orange ,459 ,29.54 ,13559 ,258 ,TONS ,3496600
1989 ,316999 ,CELERY UNSPECIFIED ,65 ,Riverside ,182 ,28.65 ,5214 ,240 ,TONS ,1251400
1989 ,316999 ,CELERY UNSPECIFIED ,69 ,San Benito ,665 ,36.80 ,24472 ,170 ,TONS ,4160000
1989 ,316999 ,CELERY UNSPECIFIED ,73 ,San Diego ,51 ,36.00 ,1836 ,253 ,TONS ,464508
1989 ,316999 ,CELERY UNSPECIFIED ,79 ,San Luis Obispo ,1156 ,34.02 ,39327 ,229 ,TONS ,9006000
1989 ,316999 ,CELERY UNSPECIFIED ,83 ,Santa Barbara ,3478 ,32.07 ,111538 ,211 ,TONS ,23571784
1989 ,316999 ,CELERY UNSPECIFIED ,85 ,Santa Clara ,125 ,36.00 ,4500 ,120 ,TONS ,540000
1989 ,316999 ,CELERY UNSPECIFIED ,87 ,Santa Cruz ,300 ,28.09 ,8426 ,264 ,TONS ,2225000
1989 ,316999 ,CELERY UNSPECIFIED ,111 ,Ventura ,11100 ,29.53 ,327739 ,261 ,TONS ,85447000
1989 ,316999 ,CELERY UNSPECIFIED ,991 ,Sum of Others ,340 ,  ,  ,  ,  ,2409000
1989 ,316999 ,CELERY UNSPECIFIED , 999, State Totals,22941 ,31.20 ,705131 ,233 ,    ,167027292
1989 ,218839 ,CHERIMOYAS ,991 ,Sum of Others ,21 ,  ,  ,  ,  ,62400
1989 ,218839 ,CHERIMOYAS , 999, State Totals,21 ,  ,0 ,  ,    ,62400
1989 ,213199 ,CHERRIES SWEET ,13 ,Contra Costa ,331 ,2.32 ,767 ,831 ,TONS ,637300
1989 ,213199 ,CHERRIES SWEET ,17 ,El Dorado ,80 ,2.00 ,160 ,2000 ,TONS ,320000
1989 ,213199 ,CHERRIES SWEET ,65 ,Riverside ,116 ,0.50 ,58 ,1714 ,TONS ,99400
1989 ,213199 ,CHERRIES SWEET ,69 ,San Benito ,400 ,3.50 ,1400 ,2000 ,TONS ,2800000
1989 ,213199 ,CHERRIES SWEET ,77 ,San Joaquin ,7130 ,2.83 ,20200 ,1760 ,TONS ,35552000
1989 ,213199 ,CHERRIES SWEET ,85 ,Santa Clara ,815 ,3.50 ,2853 ,2210 ,TONS ,6305000
1989 ,213199 ,CHERRIES SWEET ,95 ,Solano ,76 ,0.70 ,53 ,2098 ,TONS ,111200
1989 ,213199 ,CHERRIES SWEET ,99 ,Stanislaus ,968 ,3.86 ,3740 ,1490 ,TONS ,5573000
1989 ,213199 ,CHERRIES SWEET ,101 ,Sutter ,25 ,1.92 ,48 ,1494 ,TONS ,71700
1989 ,213199 ,CHERRIES SWEET ,991 ,Sum of Others ,342 ,  ,  ,  ,  ,1680518
1989 ,213199 ,CHERRIES SWEET , 999, State Totals,10283 ,2.95 ,29279 ,1758 ,    ,53150118
1989 ,266999 ,CHESTNUTS ,991 ,Sum of Others ,14 ,  ,  ,  ,  ,16950
1989 ,266999 ,CHESTNUTS , 999, State Totals,14 ,  ,0 ,  ,    ,16950
1989 ,604999 ,CHICKENS BROILERS ,1 ,Alameda ,  ,  ,  ,  ,  ,2039000
1989 ,604999 ,CHICKENS BROILERS ,29 ,Kern ,  ,  ,  ,  ,  ,2253000
1989 ,604999 ,CHICKENS BROILERS ,47 ,Merced ,  ,  ,  ,  ,  ,161295000
1989 ,604999 ,CHICKENS BROILERS ,53 ,Monterey ,  ,  ,  ,  ,  ,1271600
1989 ,604999 ,CHICKENS BROILERS ,67 ,Sacramento ,  ,  ,  ,  ,  ,2327000
1989 ,604999 ,CHICKENS BROILERS ,71 ,San Bernardino ,  ,  ,  ,  ,  ,8069000
1989 ,604999 ,CHICKENS BROILERS ,77 ,San Joaquin ,  ,  ,  ,  ,  ,3094000
1989 ,604999 ,CHICKENS BROILERS , 999, State Totals,0 ,  ,0 ,  ,    ,180348600
1989 ,602999 ,CHICKENS CHICKS ,99 ,Stanislaus ,  ,  ,  ,  ,  ,33573000
1989 ,602999 ,CHICKENS CHICKS ,991 ,Sum of Others ,  ,  ,  ,  ,  ,1092000
1989 ,602999 ,CHICKENS CHICKS , 999, State Totals,0 ,  ,0 ,  ,    ,34665000
1989 ,601189 ,CHICKENS HENS SPENT ,65 ,Riverside ,  ,  ,  ,  ,  ,1161700
1989 ,601189 ,CHICKENS HENS SPENT ,71 ,San Bernardino ,  ,  ,  ,  ,  ,664000
1989 ,601189 ,CHICKENS HENS SPENT ,73 ,San Diego ,  ,  ,  ,  ,  ,747786
1989 ,601189 ,CHICKENS HENS SPENT ,77 ,San Joaquin ,  ,  ,  ,  ,  ,533000
1989 ,601189 ,CHICKENS HENS SPENT , 999, State Totals,0 ,  ,0 ,  ,    ,3106486
1989 ,601269 ,CHICKENS PULLETS LAYING ,67 ,Sacramento ,  ,  ,  ,  ,  ,655000
1989 ,601269 ,CHICKENS PULLETS LAYING ,71 ,San Bernardino ,  ,  ,  ,  ,  ,4033000
1989 ,601269 ,CHICKENS PULLETS LAYING , 999, State Totals,0 ,  ,0 ,  ,    ,4688000
1989 ,609999 ,CHICKENS UNSPECIFIED ,37 ,Los Angeles ,  ,  ,  ,  ,  ,41321500
1989 ,609999 ,CHICKENS UNSPECIFIED ,39 ,Madera ,  ,  ,  ,  ,  ,2019000
1989 ,609999 ,CHICKENS UNSPECIFIED ,47 ,Merced ,  ,  ,  ,  ,  ,1294000
1989 ,609999 ,CHICKENS UNSPECIFIED ,59 ,Orange ,  ,  ,  ,  ,  ,3100
1989 ,609999 ,CHICKENS UNSPECIFIED ,69 ,San Benito ,  ,  ,  ,  ,  ,7000
1989 ,609999 ,CHICKENS UNSPECIFIED ,85 ,Santa Clara ,  ,  ,  ,  ,  ,9080
1989 ,609999 ,CHICKENS UNSPECIFIED ,99 ,Stanislaus ,  ,  ,  ,  ,  ,77567000
1989 ,609999 ,CHICKENS UNSPECIFIED ,101 ,Sutter ,  ,  ,  ,  ,  ,617700
1989 ,609999 ,CHICKENS UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,635094
1989 ,609999 ,CHICKENS UNSPECIFIED , 999, State Totals,0 ,  ,0 ,  ,    ,123473474
1989 ,320999 ,CHIVES ,71 ,San Bernardino ,15 ,7.00 ,105 ,1505 ,TONS ,158000
1989 ,320999 ,CHIVES ,991 ,Sum of Others ,66 ,  ,  ,  ,  ,379500
1989 ,320999 ,CHIVES , 999, State Totals,81 ,7.00 ,105 ,1505 ,    ,537500
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,1 ,Alameda ,  ,  ,  ,  ,  ,296000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,5 ,Amador ,  ,  ,  ,  ,  ,15000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,9 ,Calaveras ,  ,  ,  ,  ,  ,100000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,13 ,Contra Costa ,  ,  ,  ,  ,  ,202000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,17 ,El Dorado ,  ,  ,  ,  ,  ,1560800
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,19 ,Fresno ,  ,  ,  ,  ,  ,349000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,21 ,Glenn ,  ,  ,  ,  ,  ,5000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,29 ,Kern ,  ,  ,  ,  ,  ,253000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,35 ,Lassen ,  ,  ,  ,  ,  ,180000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,37 ,Los Angeles ,  ,  ,  ,  ,  ,589900
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,45 ,Mendocino ,  ,  ,  ,  ,  ,520600
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,53 ,Monterey ,  ,  ,  ,  ,  ,179000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,55 ,Napa ,  ,  ,  ,  ,  ,360000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,59 ,Orange ,  ,  ,  ,  ,  ,3150000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,63 ,Plumas ,  ,  ,  ,  ,  ,1135200
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,65 ,Riverside ,  ,  ,  ,  ,  ,1965000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,67 ,Sacramento ,  ,  ,  ,  ,  ,270000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,71 ,San Bernardino ,  ,  ,  ,  ,  ,1321000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,73 ,San Diego ,  ,  ,  ,  ,  ,2115223
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,77 ,San Joaquin ,  ,  ,  ,  ,  ,164000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,79 ,San Luis Obispo ,  ,  ,  ,  ,  ,206000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,81 ,San Mateo ,  ,  ,  ,  ,  ,3413000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,85 ,Santa Clara ,  ,  ,  ,  ,  ,2160000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,87 ,Santa Cruz ,  ,  ,  ,  ,  ,400000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,89 ,Shasta ,  ,  ,  ,  ,  ,500000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,91 ,Sierra ,  ,  ,  ,  ,  ,362500
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,93 ,Siskiyou ,  ,  ,  ,  ,  ,791000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,97 ,Sonoma ,  ,  ,  ,  ,  ,651100
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,99 ,Stanislaus ,  ,  ,  ,  ,  ,179000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,111 ,Ventura ,  ,  ,  ,  ,  ,1016000
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS ,991 ,Sum of Others ,  ,  ,  ,  ,  ,6300
1989 ,851999 ,CHRISTMAS TREES & CUT GREENS , 999, State Totals,0 ,  ,0 ,  ,    ,24415623
1989 ,208059 ,CITRUS BY-PRODUCTS MISC. ,25 ,Imperial ,  ,  ,11751 ,69 ,TONS ,813000
1989 ,208059 ,CITRUS BY-PRODUCTS MISC. ,29 ,Kern ,  ,  ,87000 ,100 ,TONS ,8690000
1989 ,208059 ,CITRUS BY-PRODUCTS MISC. , 999, State Totals,0 ,  ,98751 ,96 ,    ,9503000
1989 ,209999 ,CITRUS UNSPECIFIED ,19 ,Fresno ,602 ,12.57 ,7570 ,246 ,TONS ,1861000
1989 ,209999 ,CITRUS UNSPECIFIED ,21 ,Glenn ,889 ,  ,  ,  ,  ,2024000
1989 ,209999 ,CITRUS UNSPECIFIED ,25 ,Imperial ,304 ,8.06 ,2450 ,574 ,TONS ,1407000
1989 ,209999 ,CITRUS UNSPECIFIED ,65 ,Riverside ,54 ,5.63 ,304 ,319 ,TONS ,96900
1989 ,209999 ,CITRUS UNSPECIFIED ,71 ,San Bernardino ,98 ,0.43 ,42 ,1069 ,TONS ,44900
1989 ,209999 ,CITRUS UNSPECIFIED , 999, State Totals,1947 ,9.80 ,10366 ,329 ,    ,5433800
1989 ,322999 ,COLLARD GREENS ,991 ,Sum of Others ,18 ,  ,  ,  ,  ,306900
1989 ,322999 ,COLLARD GREENS , 999, State Totals,18 ,  ,0 ,  ,    ,306900
1989 ,111998 ,CORN CRAZY ,85 ,Santa Clara ,405 ,5.00 ,2025 ,200 ,TONS ,405000
1989 ,111998 ,CORN CRAZY , 999, State Totals,405 ,5.00 ,2025 ,200 ,    ,405000
1989 ,111991 ,CORN GRAIN ,5 ,Amador ,489 ,4.50 ,2200 ,105 ,TONS ,231000
1989 ,111991 ,CORN GRAIN ,7 ,Butte ,900 ,3.00 ,2700 ,105 ,TONS ,284000
1989 ,111991 ,CORN GRAIN ,11 ,Colusa ,4200 ,4.40 ,18480 ,105 ,TONS ,1940000
1989 ,111991 ,CORN GRAIN ,13 ,Contra Costa ,3150 ,4.29 ,13500 ,121 ,TONS ,1630000
1989 ,111991 ,CORN GRAIN ,19 ,Fresno ,8700 ,3.79 ,33000 ,109 ,TONS ,3597000
1989 ,111991 ,CORN GRAIN ,21 ,Glenn ,7366 ,4.00 ,29464 ,116 ,TONS ,3418000
1989 ,111991 ,CORN GRAIN ,29 ,Kern ,4097 ,4.88 ,20000 ,110 ,TONS ,2200000
1989 ,111991 ,CORN GRAIN ,31 ,Kings ,8622 ,4.80 ,41414 ,104 ,TONS ,4307000
1989 ,111991 ,CORN GRAIN ,35 ,Lassen ,50 ,3.50 ,175 ,120 ,TONS ,21000
1989 ,111991 ,CORN GRAIN ,39 ,Madera ,9500 ,4.42 ,41990 ,138 ,TONS ,5795000
1989 ,111991 ,CORN GRAIN ,47 ,Merced ,8580 ,4.48 ,38400 ,140 ,TONS ,5376000
1989 ,111991 ,CORN GRAIN ,53 ,Monterey ,621 ,5.51 ,3420 ,235 ,TONS ,804000
1989 ,111991 ,CORN GRAIN ,65 ,Riverside ,212 ,3.00 ,636 ,105 ,TONS ,66800
1989 ,111991 ,CORN GRAIN ,67 ,Sacramento ,24000 ,4.50 ,108000 ,110 ,TONS ,11880000
1989 ,111991 ,CORN GRAIN ,77 ,San Joaquin ,54800 ,4.64 ,254000 ,107 ,TONS ,27211000
1989 ,111991 ,CORN GRAIN ,95 ,Solano ,29500 ,4.62 ,136290 ,110 ,TONS ,14991900
1989 ,111991 ,CORN GRAIN ,99 ,Stanislaus ,1500 ,4.00 ,6000 ,110 ,TONS ,660000
1989 ,111991 ,CORN GRAIN ,101 ,Sutter ,3200 ,4.29 ,13728 ,90 ,TONS ,1235500
1989 ,111991 ,CORN GRAIN ,103 ,Tehama ,1600 ,3.85 ,6160 ,100 ,TONS ,616000
1989 ,111991 ,CORN GRAIN ,107 ,Tulare ,10600 ,4.50 ,47700 ,106 ,TONS ,5056000
1989 ,111991 ,CORN GRAIN ,113 ,Yolo ,18200 ,4.51 ,82000 ,103 ,TONS ,8446000
1989 ,111991 ,CORN GRAIN ,115 ,Yuba ,576 ,3.50 ,2016 ,100 ,TONS ,201600
1989 ,111991 ,CORN GRAIN ,991 ,Sum of Others ,6 ,  ,  ,  ,  ,3060
1989 ,111991 ,CORN GRAIN , 999, State Totals,200469 ,4.50 ,901273 ,111 ,    ,99970860
1989 ,192999 ,CORN POPCORN ,991 ,Sum of Others ,221 ,  ,  ,  ,  ,89000
1989 ,192999 ,CORN POPCORN , 999, State Totals,221 ,  ,0 ,  ,    ,89000
1989 ,171119 ,CORN SEED ,31 ,Kings ,618 ,12.83 ,7929 ,197 ,TONS ,1562000
1989 ,171119 ,CORN SEED ,53 ,Monterey ,80 ,0.70 ,56 ,1946 ,TONS ,109000
1989 ,171119 ,CORN SEED , 999, State Totals,698 ,11.44 ,7985 ,209 ,    ,1671000
1989 ,111992 ,CORN SILAGE ,19 ,Fresno ,10600 ,25.00 ,265000 ,16 ,TONS ,4240000
1989 ,111992 ,CORN SILAGE ,39 ,Madera ,4500 ,26.10 ,117450 ,18 ,TONS ,2114000
1989 ,111992 ,CORN SILAGE ,47 ,Merced ,34900 ,25.56 ,892000 ,18 ,TONS ,16324000
1989 ,111992 ,CORN SILAGE ,53 ,Monterey ,100 ,35.00 ,3500 ,35 ,TONS ,122000
1989 ,111992 ,CORN SILAGE ,65 ,Riverside ,630 ,38.16 ,24041 ,22 ,TONS ,527900
1989 ,111992 ,CORN SILAGE ,67 ,Sacramento ,5600 ,25.00 ,140000 ,20 ,TONS ,2800000
1989 ,111992 ,CORN SILAGE ,71 ,San Bernardino ,1290 ,37.83 ,48800 ,21 ,TONS ,1020000
1989 ,111992 ,CORN SILAGE ,77 ,San Joaquin ,22200 ,24.46 ,543000 ,19 ,TONS ,10329000
1989 ,111992 ,CORN SILAGE ,83 ,Santa Barbara ,1456 ,18.14 ,26412 ,18 ,TONS ,463795
1989 ,111992 ,CORN SILAGE ,93 ,Siskiyou ,500 ,27.00 ,13500 ,23 ,TONS ,311000
1989 ,111992 ,CORN SILAGE ,97 ,Sonoma ,586 ,18.21 ,10672 ,44 ,TONS ,465600
1989 ,111992 ,CORN SILAGE ,99 ,Stanislaus ,32000 ,27.59 ,883000 ,18 ,TONS ,16071000
1989 ,111992 ,CORN SILAGE ,101 ,Sutter ,2500 ,20.00 ,50000 ,16 ,TONS ,800000
1989 ,111992 ,CORN SILAGE ,107 ,Tulare ,48300 ,23.00 ,1111000 ,21 ,TONS ,23886000
1989 ,111992 ,CORN SILAGE ,115 ,Yuba ,1023 ,25.00 ,25575 ,20 ,TONS ,511500
1989 ,111992 ,CORN SILAGE ,991 ,Sum of Others ,6846 ,  ,  ,  ,TON ,2687366
1989 ,111992 ,CORN SILAGE , 999, State Totals,173031 ,25.00 ,4153950 ,19 ,    ,82673161
1989 ,323999 ,CORN SWEET ALL ,13 ,Contra Costa ,749 ,8.40 ,6290 ,283 ,TONS ,1780000
1989 ,323999 ,CORN SWEET ALL ,23 ,Humboldt ,27 ,6.78 ,183 ,464 ,TONS ,85000
1989 ,323999 ,CORN SWEET ALL ,37 ,Los Angeles ,290 ,5.75 ,1668 ,433 ,TONS ,722200
1989 ,323999 ,CORN SWEET ALL ,59 ,Orange ,511 ,6.23 ,3184 ,324 ,TONS ,1031600
1989 ,323999 ,CORN SWEET ALL ,65 ,Riverside ,4919 ,7.07 ,34753 ,307 ,TONS ,10657500
1989 ,323999 ,CORN SWEET ALL ,67 ,Sacramento ,560 ,4.20 ,2352 ,340 ,TONS ,799000
1989 ,323999 ,CORN SWEET ALL ,71 ,San Bernardino ,132 ,6.08 ,803 ,446 ,TONS ,358000
1989 ,323999 ,CORN SWEET ALL ,73 ,San Diego ,392 ,5.00 ,1960 ,400 ,TONS ,784000
1989 ,323999 ,CORN SWEET ALL ,85 ,Santa Clara ,1000 ,5.50 ,5500 ,390 ,TONS ,2145000
1989 ,323999 ,CORN SWEET ALL ,101 ,Sutter ,69 ,4.62 ,319 ,271 ,TONS ,86300
1989 ,323999 ,CORN SWEET ALL ,111 ,Ventura ,1117 ,7.15 ,7986 ,320 ,TONS ,2556000
1989 ,323999 ,CORN SWEET ALL ,991 ,Sum of Others ,2808 ,  ,  ,  ,  ,4178150
1989 ,323999 ,CORN SWEET ALL , 999, State Totals,12574 ,6.66 ,64998 ,323 ,    ,25182750
1989 ,121299 ,COTTON LINT UNSPECIFIED ,19 ,Fresno ,336000 ,0.72 ,240250 ,1452 ,TONS ,348728000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,25 ,Imperial ,12967 ,2.33 ,30213 ,350 ,BALE ,10575000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,29 ,Kern ,270945 ,0.59 ,159750 ,1441 ,TONS ,230195000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,31 ,Kings ,247140 ,0.59 ,146777 ,1481 ,TONS ,217370000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,39 ,Madera ,42500 ,0.59 ,24949 ,1411 ,TONS ,35214000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,47 ,Merced ,60800 ,0.61 ,37100 ,1420 ,TONS ,52682000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,65 ,Riverside ,22055 ,0.54 ,11926 ,1513 ,TONS ,18041900
1989 ,121299 ,COTTON LINT UNSPECIFIED ,107 ,Tulare ,137000 ,0.55 ,75240 ,1457 ,TONS ,109598000
1989 ,121299 ,COTTON LINT UNSPECIFIED ,991 ,Sum of Others ,420 ,  ,  ,  ,  ,338000
1989 ,121299 ,COTTON LINT UNSPECIFIED , 999, State Totals,1129827 ,0.64 ,726205 ,1408 ,    ,1022741900
1989 ,171519 ,COTTON SEED PLANTING ,19 ,Fresno ,7500 ,0.43 ,3203 ,220 ,TONS ,705000
1989 ,171519 ,COTTON SEED PLANTING ,29 ,Kern ,15061 ,0.66 ,10000 ,241 ,TONS ,2411000
1989 ,171519 ,COTTON SEED PLANTING ,31 ,Kings ,8876 ,0.42 ,3728 ,197 ,TONS ,734000
1989 ,171519 ,COTTON SEED PLANTING ,107 ,Tulare ,3848 ,0.67 ,2580 ,261 ,TONS ,673000
1989 ,171519 ,COTTON SEED PLANTING , 999, State Totals,35285 ,0.55 ,19511 ,232 ,    ,4523000
1989 ,151999 ,COTTONSEED ,19 ,Fresno ,  ,  ,386000 ,130 ,TONS ,50180000
1989 ,151999 ,COTTONSEED ,25 ,Imperial ,12967 ,0.93 ,12059 ,125 ,TONS ,1507000
1989 ,151999 ,COTTONSEED ,29 ,Kern ,  ,  ,257000 ,130 ,TONS ,33410000
1989 ,151999 ,COTTONSEED ,31 ,Kings ,  ,  ,244628 ,165 ,TONS ,40317000
1989 ,151999 ,COTTONSEED ,39 ,Madera ,  ,  ,40916 ,144 ,TONS ,5892000
1989 ,151999 ,COTTONSEED ,47 ,Merced ,  ,  ,59500 ,150 ,TONS ,8925000
